"REF_DATE","GEO","DGUID","Census year (2)","Age (in single years), average age and median age (128)","Gender (3a)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","55","Men+","","0","units","0","","522.1.71.2","42490","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","55","Women+","","0","units","0","","522.1.71.3","44735","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","56","Total - Gender","","0","units","0","","522.1.72.1","89850","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","56","Men+","","0","units","0","","522.1.72.2","43775","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","56","Women+","","0","units","0","","522.1.72.3","46075","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","57","Total - Gender","","0","units","0","","522.1.73.1","89820","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","57","Men+","","0","units","0","","522.1.73.2","43915","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","57","Women+","","0","units","0","","522.1.73.3","45905","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","58","Total - Gender","","0","units","0","","522.1.74.1","88540","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","58","Men+","","0","units","0","","522.1.74.2","43160","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","58","Women+","","0","units","0","","522.1.74.3","45385","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","59","Total - Gender","","0","units","0","","522.1.75.1","83035","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","59","Men+","","0","units","0","","522.1.75.2","40675","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","59","Women+","","0","units","0","","522.1.75.3","42360","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","60 to 64 years","Total - Gender","","0","units","0","","522.1.76.1","381715","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","60 to 64 years","Men+","","0","units","0","","522.1.76.2","184900","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","60 to 64 years","Women+","","0","units","0","","522.1.76.3","196815","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","60","Total - Gender","","0","units","0","","522.1.77.1","82605","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","60","Men+","","0","units","0","","522.1.77.2","40240","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","60","Women+","","0","units","0","","522.1.77.3","42370","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","61","Total - Gender","","0","units","0","","522.1.78.1","80075","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","61","Men+","","0","units","0","","522.1.78.2","38730","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","61","Women+","","0","units","0","","522.1.78.3","41345","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","62","Total - Gender","","0","units","0","","522.1.79.1","75295","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","62","Men+","","0","units","0","","522.1.79.2","36480","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","62","Women+","","0","units","0","","522.1.79.3","38815","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","63","Total - Gender","","0","units","0","","522.1.80.1","73260","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","63","Men+","","0","units","0","","522.1.80.2","35530","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","63","Women+","","0","units","0","","522.1.80.3","37730","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","64 ","Total - Gender","","0","units","0","","522.1.81.1","70480","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","64 ","Men+","","0","units","0","","522.1.81.2","33915","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","64 ","Women+","","0","units","0","","522.1.81.3","36560","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","65 years and over","Total - Gender","","0","units","0","","522.1.82.1","1002645","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","65 years and over","Men+","","0","units","0","","522.1.82.2","449055","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","65 years and over","Women+","","0","units","0","","522.1.82.3","553585","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","65 to 69 years","Total - Gender","","0","units","0","","522.1.83.1","308525","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","65 to 69 years","Men+","","0","units","0","","522.1.83.2","144820","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","65 to 69 years","Women+","","0","units","0","","522.1.83.3","163705","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","65","Total - Gender","","0","units","0","","522.1.84.1","68230","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","65","Men+","","0","units","0","","522.1.84.2","32455","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","65","Women+","","0","units","0","","522.1.84.3","35780","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","66","Total - Gender","","0","units","0","","522.1.85.1","65365","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","66","Men+","","0","units","0","","522.1.85.2","30935","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","66","Women+","","0","units","0","","522.1.85.3","34435","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","67","Total - Gender","","0","units","0","","522.1.86.1","61085","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","67","Men+","","0","units","0","","522.1.86.2","28560","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","67","Women+","","0","units","0","","522.1.86.3","32525","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","68","Total - Gender","","0","units","0","","522.1.87.1","57970","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","68","Men+","","0","units","0","","522.1.87.2","26890","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","68","Women+","","0","units","0","","522.1.87.3","31085","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","69","Total - Gender","","0","units","0","","522.1.88.1","55870","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","69","Men+","","0","units","0","","522.1.88.2","25985","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","69","Women+","","0","units","0","","522.1.88.3","29890","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","70 to 74 years","Total - Gender","","0","units","0","","522.1.89.1","258975","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","70 to 74 years","Men+","","0","units","0","","522.1.89.2","119630","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","70 to 74 years","Women+","","0","units","0","","522.1.89.3","139340","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","70","Total - Gender","","0","units","0","","522.1.90.1","54445","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","70","Men+","","0","units","0","","522.1.90.2","25475","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","70","Women+","","0","units","0","","522.1.90.3","28965","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","71","Total - Gender","","0","units","0","","522.1.91.1","53355","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","71","Men+","","0","units","0","","522.1.91.2","24500","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","71","Women+","","0","units","0","","522.1.91.3","28855","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","72","Total - Gender","","0","units","0","","522.1.92.1","51430","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","72","Men+","","0","units","0","","522.1.92.2","23850","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","72","Women+","","0","units","0","","522.1.92.3","27580","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","73","Total - Gender","","0","units","0","","522.1.93.1","50555","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","73","Men+","","0","units","0","","522.1.93.2","23255","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","73","Women+","","0","units","0","","522.1.93.3","27310","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","74","Total - Gender","","0","units","0","","522.1.94.1","49180","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","74","Men+","","0","units","0","","522.1.94.2","22550","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","74","Women+","","0","units","0","","522.1.94.3","26630","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","75 to 79 years","Total - Gender","","0","units","0","","522.1.95.1","175000","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","75 to 79 years","Men+","","0","units","0","","522.1.95.2","79385","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","75 to 79 years","Women+","","0","units","0","","522.1.95.3","95625","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","75","Total - Gender","","0","units","0","","522.1.96.1","40095","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","75","Men+","","0","units","0","","522.1.96.2","18350","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","75","Women+","","0","units","0","","522.1.96.3","21750","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","76","Total - Gender","","0","units","0","","522.1.97.1","36980","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","76","Men+","","0","units","0","","522.1.97.2","16825","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","76","Women+","","0","units","0","","522.1.97.3","20150","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","77","Total - Gender","","0","units","0","","522.1.98.1","35025","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","77","Men+","","0","units","0","","522.1.98.2","15995","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","77","Women+","","0","units","0","","522.1.98.3","19030","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","78","Total - Gender","","0","units","0","","522.1.99.1","32855","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","78","Men+","","0","units","0","","522.1.99.2","14760","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","78","Women+","","0","units","0","","522.1.99.3","18100","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","79","Total - Gender","","0","units","0","","522.1.100.1","30045","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","79","Men+","","0","units","0","","522.1.100.2","13450","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","79","Women+","","0","units","0","","522.1.100.3","16595","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","80 to 84 years","Total - Gender","","0","units","0","","522.1.101.1","126985","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","80 to 84 years","Men+","","0","units","0","","522.1.101.2","54905","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","80 to 84 years","Women+","","0","units","0","","522.1.101.3","72080","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","80","Total - Gender","","0","units","0","","522.1.102.1","28810","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","80","Men+","","0","units","0","","522.1.102.2","12795","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","80","Women+","","0","units","0","","522.1.102.3","16015","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","81","Total - Gender","","0","units","0","","522.1.103.1","27810","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","81","Men+","","0","units","0","","522.1.103.2","12120","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","81","Women+","","0","units","0","","522.1.103.3","15690","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","82","Total - Gender","","0","units","0","","522.1.104.1","25380","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","82","Men+","","0","units","0","","522.1.104.2","10990","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","82","Women+","","0","units","0","","522.1.104.3","14390","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","83","Total - Gender","","0","units","0","","522.1.105.1","23585","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","83","Men+","","0","units","0","","522.1.105.2","9995","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","83","Women+","","0","units","0","","522.1.105.3","13590","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","84","Total - Gender","","0","units","0","","522.1.106.1","21395","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","84","Men+","","0","units","0","","522.1.106.2","9005","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","84","Women+","","0","units","0","","522.1.106.3","12395","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","85 years and over","Total - Gender","","0","units","0","","522.1.107.1","133155","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","85 years and over","Men+","","0","units","0","","522.1.107.2","50320","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","85 years and over","Women+","","0","units","0","","522.1.107.3","82830","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","85 to 89 years","Total - Gender","","0","units","0","","522.1.108.1","80910","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","85 to 89 years","Men+","","0","units","0","","522.1.108.2","33120","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","85 to 89 years","Women+","","0","units","0","","522.1.108.3","47795","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","85","Total - Gender","","0","units","0","","522.1.109.1","20130","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","85","Men+","","0","units","0","","522.1.109.2","8580","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","85","Women+","","0","units","0","","522.1.109.3","11550","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","86","Total - Gender","","0","units","0","","522.1.110.1","17760","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","86","Men+","","0","units","0","","522.1.110.2","7400","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","86","Women+","","0","units","0","","522.1.110.3","10360","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","87","Total - Gender","","0","units","0","","522.1.111.1","15880","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","87","Men+","","0","units","0","","522.1.111.2","6425","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","87","Women+","","0","units","0","","522.1.111.3","9460","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","88","Total - Gender","","0","units","0","","522.1.112.1","14550","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","88","Men+","","0","units","0","","522.1.112.2","5860","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","88","Women+","","0","units","0","","522.1.112.3","8690","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","89","Total - Gender","","0","units","0","","522.1.113.1","12585","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","89","Men+","","0","units","0","","522.1.113.2","4860","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","89","Women+","","0","units","0","","522.1.113.3","7730","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","90 to 94 years","Total - Gender","","0","units","0","","522.1.114.1","39855","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","90 to 94 years","Men+","","0","units","0","","522.1.114.2","13900","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","90 to 94 years","Women+","","0","units","0","","522.1.114.3","25955","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","90","Total - Gender","","0","units","0","","522.1.115.1","11285","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","90","Men+","","0","units","0","","522.1.115.2","4105","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","90","Women+","","0","units","0","","522.1.115.3","7180","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","91","Total - Gender","","0","units","0","","522.1.116.1","9130","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","91","Men+","","0","units","0","","522.1.116.2","3325","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","91","Women+","","0","units","0","","522.1.116.3","5800","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","92","Total - Gender","","0","units","0","","522.1.117.1","7405","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","92","Men+","","0","units","0","","522.1.117.2","2495","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","92","Women+","","0","units","0","","522.1.117.3","4905","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","93","Total - Gender","","0","units","0","","522.1.118.1","6655","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","93","Men+","","0","units","0","","522.1.118.2","2185","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","93","Women+","","0","units","0","","522.1.118.3","4470","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","94","Total - Gender","","0","units","0","","522.1.119.1","5385","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","94","Men+","","0","units","0","","522.1.119.2","1785","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","94","Women+","","0","units","0","","522.1.119.3","3600","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","95 to 99 years","Total - Gender","","0","units","0","","522.1.120.1","10890","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","95 to 99 years","Men+","","0","units","0","","522.1.120.2","2970","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","95 to 99 years","Women+","","0","units","0","","522.1.120.3","7920","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","95","Total - Gender","","0","units","0","","522.1.121.1","3785","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","95","Men+","","0","units","0","","522.1.121.2","1120","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","95","Women+","","0","units","0","","522.1.121.3","2660","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","96","Total - Gender","","0","units","0","","522.1.122.1","2675","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","96","Men+","","0","units","0","","522.1.122.2","725","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","96","Women+","","0","units","0","","522.1.122.3","1955","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","97","Total - Gender","","0","units","0","","522.1.123.1","2035","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","97","Men+","","0","units","0","","522.1.123.2","540","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","97","Women+","","0","units","0","","522.1.123.3","1490","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","98","Total - Gender","","0","units","0","","522.1.124.1","1415","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","98","Men+","","0","units","0","","522.1.124.2","350","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","98","Women+","","0","units","0","","522.1.124.3","1070","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","99","Total - Gender","","0","units","0","","522.1.125.1","980","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","99","Men+","","0","units","0","","522.1.125.2","235","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","99","Women+","","0","units","0","","522.1.125.3","745","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","100 years and over","Total - Gender","","0","units","0","","522.1.126.1","1495","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","100 years and over","Men+","","0","units","0","","522.1.126.2","330","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","100 years and over","Women+","","0","units","0","","522.1.126.3","1165","","","","0"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","Average age","Total - Gender","","0","units","0","","522.1.127.1","40.7","","","","1"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","Average age","Men+","","0","units","0","","522.1.127.2","39.6","","","","1"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","Average age","Women+","","0","units","0","","522.1.127.3","41.7","","","","1"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","Median age","Total - Gender","","0","units","0","","522.1.128.1","39.6","","","","1"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","Median age","Men+","","0","units","0","","522.1.128.2","38.4","","","","1"
"2021","Toronto (CMA), Ont.","2021S0503535","2021","Median age","Women+","","0","units","0","","522.1.128.3","41.2","","","","1"


