pruid,prename,updated,report_date,numtotal_all_distributed,numtotal_pfizerbiontech_distributed,numtotal_pfizerbiontech_5_11_distributed,numtotal_pfizerbiontech_6mo_5_distributed,numtotal_pfizerbiontech_bivalent_ba4_ba5_distributed,numtotal_pfizerbiontech_5_11_bivalent_ba4_ba5_distributed,numtotal_moderna_distributed,numtotal_moderna_6mo_5_distributed,numtotal_moderna_bivalent_ba1_distributed,numtotal_moderna_bivalent_ba4_ba5_distributed,numtotal_astrazeneca_distributed,numtotal_janssen_distributed,numtotal_novavax_distributed,numtotal_medicago_distributed,as_of_date,numdelta_all_distributed,numdelta_pfizerbiontech_distributed,numdelta_pfizerbiontech_6mo_5_distributed,numdelta_pfizerbiontech_5_11_distributed,numdelta_pfizerbiontech_bivalent_ba4_ba5_distributed,numdelta_pfizerbiontech_5_11_bivalent_ba4_ba5_distributed,numdelta_moderna_distributed,numdelta_moderna_6mo_5_distributed,numdelta_moderna_bivalent_ba1_distributed,numdelta_moderna_bivalent_ba4_ba5_distributed,numdelta_astrazeneca_distributed,numdelta_janssen_distributed,numdelta_novavax_distributed,numdelta_medicago_distributed
62,Nunavut,0,2021-08-18,60360,9360,0,0,0,0,51000,0,0,0,0,0,0,0,2021-08-11,,,,,,,,,,,,,,
24,Quebec,0,2021-08-18,14043837,9835977,0,0,0,0,3469750,0,0,0,738110,0,0,0,2021-08-11,,,,,,,,,,,,,,
60,Yukon,0,2021-08-18,66670,2340,0,0,0,0,64310,0,0,0,20,0,0,0,2021-08-11,,,,,,,,,,,,,,
90,Federal allocation,0,2021-08-18,208742,3372,0,0,0,0,204910,0,0,0,460,0,0,0,2021-08-11,,,,,,,,,,,,,,
1,Canada,0,2021-08-19,63578190,42537900,0,0,0,0,18041170,0,0,0,2999120,0,0,0,2021-08-11,,,,,,,,,,,,,,
35,Ontario,0,2021-08-19,26173971,17390421,0,0,0,0,7627250,0,0,0,1156300,0,0,0,2021-08-11,,,,,,,,,,,,,,
59,British Columbia,0,2021-08-19,7668390,5281230,0,0,0,0,1955720,0,0,0,431440,0,0,0,2021-08-11,,,,,,,,,,,,,,
48,Alberta,0,2021-08-19,6763255,4535895,0,0,0,0,1911560,0,0,0,315800,0,0,0,2021-08-11,,,,,,,,,,,,,,
47,Saskatchewan,0,2021-08-19,2004075,1278585,0,0,0,0,617990,0,0,0,107500,0,0,0,2021-08-11,,,,,,,,,,,,,,
12,Nova Scotia,0,2021-08-19,1661180,1099080,0,0,0,0,502100,0,0,0,60000,0,0,0,2021-08-11,,,,,,,,,,,,,,
46,Manitoba,0,2021-08-19,2416480,1521300,0,0,0,0,808920,0,0,0,86260,0,0,0,2021-08-11,,,,,,,,,,,,,,
13,New Brunswick,0,2021-08-19,1306015,846255,0,0,0,0,407530,0,0,0,52230,0,0,0,2021-08-11,,,,,,,,,,,,,,
10,Newfoundland and Labrador,0,2021-08-19,850190,537810,0,0,0,0,271280,0,0,0,41100,0,0,0,2021-08-11,,,,,,,,,,,,,,
11,Prince Edward Island,0,2021-08-19,272795,186915,0,0,0,0,75980,0,0,0,9900,0,0,0,2021-08-11,,,,,,,,,,,,,,
61,Northwest Territories,0,2021-08-19,82230,9360,0,0,0,0,72870,0,0,0,0,0,0,0,2021-08-11,,,,,,,,,,,,,,
62,Nunavut,0,2021-08-19,60360,9360,0,0,0,0,51000,0,0,0,0,0,0,0,2021-08-11,,,,,,,,,,,,,,
24,Quebec,0,2021-08-19,14043837,9835977,0,0,0,0,3469750,0,0,0,738110,0,0,0,2021-08-11,,,,,,,,,,,,,,
60,Yukon,0,2021-08-19,66670,2340,0,0,0,0,64310,0,0,0,20,0,0,0,2021-08-11,,,,,,,,,,,,,,
90,Federal allocation,0,2021-08-19,208742,3372,0,0,0,0,204910,0,0,0,460,0,0,0,2021-08-11,,,,,,,,,,,,,,
1,Canada,1,2021-08-20,63695934,42655584,0,0,0,0,18041170,0,0,0,2999180,0,0,0,2021-08-19,117744,117684,,,,,,,,,60,,,
35,Ontario,1,2021-08-20,26173971,17390421,0,0,0,0,7627250,0,0,0,1156300,0,0,0,2021-08-19,,,,,,,,,,,,,,
59,British Columbia,1,2021-08-20,7780710,5393550,0,0,0,0,1955720,0,0,0,431440,0,0,0,2021-08-19,112320,112320,,,,,,,,,,,,
48,Alberta,1,2021-08-20,6767935,4540575,0,0,0,0,1911560,0,0,0,315800,0,0,0,2021-08-19,4680,4680,,,,,,,,,,,,
47,Saskatchewan,1,2021-08-20,2004075,1278585,0,0,0,0,617990,0,0,0,107500,0,0,0,2021-08-19,,,,,,,,,,,,,,
12,Nova Scotia,1,2021-08-20,1661240,1099080,0,0,0,0,502100,0,0,0,60060,0,0,0,2021-08-19,60,,,,,,,,,,60,,,
46,Manitoba,1,2021-08-20,2416480,1521300,0,0,0,0,808920,0,0,0,86260,0,0,0,2021-08-19,,,,,,,,,,,,,,
13,New Brunswick,1,2021-08-20,1306015,846255,0,0,0,0,407530,0,0,0,52230,0,0,0,2021-08-19,,,,,,,,,,,,,,
10,Newfoundland and Labrador,1,2021-08-20,850190,537810,0,0,0,0,271280,0,0,0,41100,0,0,0,2021-08-19,,,,,,,,,,,,,,
11,Prince Edward Island,1,2021-08-20,272795,186915,0,0,0,0,75980,0,0,0,9900,0,0,0,2021-08-19,,,,,,,,,,,,,,
61,Northwest Territories,1,2021-08-20,82230,9360,0,0,0,0,72870,0,0,0,0,0,0,0,2021-08-19,,,,,,,,,,,,,,
62,Nunavut,1,2021-08-20,60360,9360,0,0,0,0,51000,0,0,0,0,0,0,0,2021-08-19,,,,,,,,,,,,,,
24,Quebec,1,2021-08-20,14044503,9836643,0,0,0,0,3469750,0,0,0,738110,0,0,0,2021-08-19,666,666,,,,,,,,,,,,
60,Yukon,1,2021-08-20,66670,2340,0,0,0,0,64310,0,0,0,20,0,0,0,2021-08-19,,,,,,,,,,,,,,
90,Federal allocation,1,2021-08-20,208760,3390,0,0,0,0,204910,0,0,0,460,0,0,0,2021-08-19,18,18,,,,,,,,,,,,
1,Canada,0,2021-08-21,63695934,42655584,0,0,0,0,18041170,0,0,0,2999180,0,0,0,2021-08-19,,,,,,,,,,,,,,
35,Ontario,0,2021-08-21,26173971,17390421,0,0,0,0,7627250,0,0,0,1156300,0,0,0,2021-08-19,,,,,,,,,,,,,,
59,British Columbia,0,2021-08-21,7780710,5393550,0,0,0,0,1955720,0,0,0,431440,0,0,0,2021-08-19,,,,,,,,,,,,,,
48,Alberta,0,2021-08-21,6767935,4540575,0,0,0,0,1911560,0,0,0,315800,0,0,0,2021-08-19,,,,,,,,,,,,,,
47,Saskatchewan,0,2021-08-21,2004075,1278585,0,0,0,0,617990,0,0,0,107500,0,0,0,2021-08-19,,,,,,,,,,,,,,
12,Nova Scotia,0,2021-08-21,1661240,1099080,0,0,0,0,502100,0,0,0,60060,0,0,0,2021-08-19,,,,,,,,,,,,,,
46,Manitoba,0,2021-08-21,2416480,1521300,0,0,0,0,808920,0,0,0,86260,0,0,0,2021-08-19,,,,,,,,,,,,,,
13,New Brunswick,0,2021-08-21,1306015,846255,0,0,0,0,407530,0,0,0,52230,0,0,0,2021-08-19,,,,,,,,,,,,,,
10,Newfoundland and Labrador,0,2021-08-21,850190,537810,0,0,0,0,271280,0,0,0,41100,0,0,0,2021-08-19,,,,,,,,,,,,,,
11,Prince Edward Island,0,2021-08-21,272795,186915,0,0,0,0,75980,0,0,0,9900,0,0,0,2021-08-19,,,,,,,,,,,,,,
61,Northwest Territories,0,2021-08-21,82230,9360,0,0,0,0,72870,0,0,0,0,0,0,0,2021-08-19,,,,,,,,,,,,,,
62,Nunavut,0,2021-08-21,60360,9360,0,0,0,0,51000,0,0,0,0,0,0,0,2021-08-19,,,,,,,,,,,,,,
24,Quebec,0,2021-08-21,14044503,9836643,0,0,0,0,3469750,0,0,0,738110,0,0,0,2021-08-19,,,,,,,,,,,,,,
60,Yukon,0,2021-08-21,66670,2340,0,0,0,0,64310,0,0,0,20,0,0,0,2021-08-19,,,,,,,,,,,,,,
90,Federal allocation,0,2021-08-21,208760,3390,0,0,0,0,204910,0,0,0,460,0,0,0,2021-08-19,,,,,,,,,,,,,,
1,Canada,0,2021-08-22,63695934,42655584,0,0,0,0,18041170,0,0,0,2999180,0,0,0,2021-08-19,,,,,,,,,,,,,,
35,Ontario,0,2021-08-22,26173971,17390421,0,0,0,0,7627250,0,0,0,1156300,0,0,0,2021-08-19,,,,,,,,,,,,,,
59,British Columbia,0,2021-08-22,7780710,5393550,0,0,0,0,1955720,0,0,0,431440,0,0,0,2021-08-19,,,,,,,,,,,,,,
48,Alberta,0,2021-08-22,6767935,4540575,0,0,0,0,1911560,0,0,0,315800,0,0,0,2021-08-19,,,,,,,,,,,,,,
47,Saskatchewan,0,2021-08-22,2004075,1278585,0,0,0,0,617990,0,0,0,107500,0,0,0,2021-08-19,,,,,,,,,,,,,,
12,Nova Scotia,0,2021-08-22,1661240,1099080,0,0,0,0,502100,0,0,0,60060,0,0,0,2021-08-19,,,,,,,,,,,,,,
46,Manitoba,0,2021-08-22,2416480,1521300,0,0,0,0,808920,0,0,0,86260,0,0,0,2021-08-19,,,,,,,,,,,,,,
13,New Brunswick,0,2021-08-22,1306015,846255,0,0,0,0,407530,0,0,0,52230,0,0,0,2021-08-19,,,,,,,,,,,,,,
10,Newfoundland and Labrador,0,2021-08-22,850190,537810,0,0,0,0,271280,0,0,0,41100,0,0,0,2021-08-19,,,,,,,,,,,,,,
11,Prince Edward Island,0,2021-08-22,272795,186915,0,0,0,0,75980,0,0,0,9900,0,0,0,2021-08-19,,,,,,,,,,,,,,
61,Northwest Territories,0,2021-08-22,82230,9360,0,0,0,0,72870,0,0,0,0,0,0,0,2021-08-19,,,,,,,,,,,,,,
62,Nunavut,0,2021-08-22,60360,9360,0,0,0,0,51000,0,0,0,0,0,0,0,2021-08-19,,,,,,,,,,,,,,
24,Quebec,0,2021-08-22,14044503,9836643,0,0,0,0,3469750,0,0,0,738110,0,0,0,2021-08-19,,,,,,,,,,,,,,
60,Yukon,0,2021-08-22,66670,2340,0,0,0,0,64310,0,0,0,20,0,0,0,2021-08-19,,,,,,,,,,,,,,
90,Federal allocation,0,2021-08-22,208760,3390,0,0,0,0,204910,0,0,0,460,0,0,0,2021-08-19,,,,,,,,,,,,,,
1,Canada,0,2021-08-23,63695934,42655584,0,0,0,0,18041170,0,0,0,2999180,0,0,0,2021-08-19,,,,,,,,,,,,,,
35,Ontario,0,2021-08-23,26173971,17390421,0,0,0,0,7627250,0,0,0,1156300,0,0,0,2021-08-19,,,,,,,,,,,,,,
59,British Columbia,0,2021-08-23,7780710,5393550,0,0,0,0,1955720,0,0,0,431440,0,0,0,2021-08-19,,,,,,,,,,,,,,
48,Alberta,0,2021-08-23,6767935,4540575,0,0,0,0,1911560,0,0,0,315800,0,0,0,2021-08-19,,,,,,,,,,,,,,
47,Saskatchewan,0,2021-08-23,2004075,1278585,0,0,0,0,617990,0,0,0,107500,0,0,0,2021-08-19,,,,,,,,,,,,,,
12,Nova Scotia,0,2021-08-23,1661240,1099080,0,0,0,0,502100,0,0,0,60060,0,0,0,2021-08-19,,,,,,,,,,,,,,
46,Manitoba,0,2021-08-23,2416480,1521300,0,0,0,0,808920,0,0,0,86260,0,0,0,2021-08-19,,,,,,,,,,,,,,
13,New Brunswick,0,2021-08-23,1306015,846255,0,0,0,0,407530,0,0,0,52230,0,0,0,2021-08-19,,,,,,,,,,,,,,
10,Newfoundland and Labrador,0,2021-08-23,850190,537810,0,0,0,0,271280,0,0,0,41100,0,0,0,2021-08-19,,,,,,,,,,,,,,
11,Prince Edward Island,0,2021-08-23,272795,186915,0,0,0,0,75980,0,0,0,9900,0,0,0,2021-08-19,,,,,,,,,,,,,,
61,Northwest Territories,0,2021-08-23,82230,9360,0,0,0,0,72870,0,0,0,0,0,0,0,2021-08-19,,,,,,,,,,,,,,
62,Nunavut,0,2021-08-23,60360,9360,0,0,0,0,51000,0,0,0,0,0,0,0,2021-08-19,,,,,,,,,,,,,,
24,Quebec,0,2021-08-23,14044503,9836643,0,0,0,0,3469750,0,0,0,738110,0,0,0,2021-08-19,,,,,,,,,,,,,,
60,Yukon,0,2021-08-23,66670,2340,0,0,0,0,64310,0,0,0,20,0,0,0,2021-08-19,,,,,,,,,,,,,,
90,Federal allocation,0,2021-08-23,208760,3390,0,0,0,0,204910,0,0,0,460,0,0,0,2021-08-19,,,,,,,,,,,,,,
1,Canada,0,2021-08-24,63695934,42655584,0,0,0,0,18041170,0,0,0,2999180,0,0,0,2021-08-19,,,,,,,,,,,,,,
35,Ontario,0,2021-08-24,26173971,17390421,0,0,0,0,7627250,0,0,0,1156300,0,0,0,2021-08-19,,,,,,,,,,,,,,
59,British Columbia,0,2021-08-24,7780710,5393550,0,0,0,0,1955720,0,0,0,431440,0,0,0,2021-08-19,,,,,,,,,,,,,,
48,Alberta,0,2021-08-24,6767935,4540575,0,0,0,0,1911560,0,0,0,315800,0,0,0,2021-08-19,,,,,,,,,,,,,,
47,Saskatchewan,0,2021-08-24,2004075,1278585,0,0,0,0,617990,0,0,0,107500,0,0,0,2021-08-19,,,,,,,,,,,,,,
12,Nova Scotia,0,2021-08-24,1661240,1099080,0,0,0,0,502100,0,0,0,60060,0,0,0,2021-08-19,,,,,,,,,,,,,,
46,Manitoba,0,2021-08-24,2416480,1521300,0,0,0,0,808920,0,0,0,86260,0,0,0,2021-08-19,,,,,,,,,,,,,,
13,New Brunswick,0,2021-08-24,1306015,846255,0,0,0,0,407530,0,0,0,52230,0,0,0,2021-08-19,,,,,,,,,,,,,,
10,Newfoundland and Labrador,0,2021-08-24,850190,537810,0,0,0,0,271280,0,0,0,41100,0,0,0,2021-08-19,,,,,,,,,,,,,,
11,Prince Edward Island,0,2021-08-24,272795,186915,0,0,0,0,75980,0,0,0,9900,0,0,0,2021-08-19,,,,,,,,,,,,,,
61,Northwest Territories,0,2021-08-24,82230,9360,0,0,0,0,72870,0,0,0,0,0,0,0,2021-08-19,,,,,,,,,,,,,,
62,Nunavut,0,2021-08-24,60360,9360,0,0,0,0,51000,0,0,0,0,0,0,0,2021-08-19,,,,,,,,,,,,,,
24,Quebec,0,2021-08-24,14044503,9836643,0,0,0,0,3469750,0,0,0,738110,0,0,0,2021-08-19,,,,,,,,,,,,,,
60,Yukon,0,2021-08-24,66670,2340,0,0,0,0,64310,0,0,0,20,0,0,0,2021-08-19,,,,,,,,,,,,,,
90,Federal allocation,0,2021-08-24,208760,3390,0,0,0,0,204910,0,0,0,460,0,0,0,2021-08-19,,,,,,,,,,,,,,
1,Canada,0,2021-08-25,63695934,42655584,0,0,0,0,18041170,0,0,0,2999180,0,0,0,2021-08-19,,,,,,,,,,,,,,
35,Ontario,0,2021-08-25,26173971,17390421,0,0,0,0,7627250,0,0,0,1156300,0,0,0,2021-08-19,,,,,,,,,,,,,,
59,British Columbia,0,2021-08-25,7780710,5393550,0,0,0,0,1955720,0,0,0,431440,0,0,0,2021-08-19,,,,,,,,,,,,,,
48,Alberta,0,2021-08-25,6767935,4540575,0,0,0,0,1911560,0,0,0,315800,0,0,0,2021-08-19,,,,,,,,,,,,,,
47,Saskatchewan,0,2021-08-25,2004075,1278585,0,0,0,0,617990,0,0,0,107500,0,0,0,2021-08-19,,,,,,,,,,,,,,
12,Nova Scotia,0,2021-08-25,1661240,1099080,0,0,0,0,502100,0,0,0,60060,0,0,0,2021-08-19,,,,,,,,,,,,,,
46,Manitoba,0,2021-08-25,2416480,1521300,0,0,0,0,808920,0,0,0,86260,0,0,0,2021-08-19,,,,,,,,,,,,,,
13,New Brunswick,0,2021-08-25,1306015,846255,0,0,0,0,407530,0,0,0,52230,0,0,0,2021-08-19,,,,,,,,,,,,,,
10,Newfoundland and Labrador,0,2021-08-25,850190,537810,0,0,0,0,271280,0,0,0,41100,0,0,0,2021-08-19,,,,,,,,,,,,,,
11,Prince Edward Island,0,2021-08-25,272795,186915,0,0,0,0,75980,0,0,0,9900,0,0,0,2021-08-19,,,,,,,,,,,,,,
61,Northwest Territories,0,2021-08-25,82230,9360,0,0,0,0,72870,0,0,0,0,0,0,0,2021-08-19,,,,,,,,,,,,,,
62,Nunavut,0,2021-08-25,60360,9360,0,0,0,0,51000,0,0,0,0,0,0,0,2021-08-19,,,,,,,,,,,,,,
24,Quebec,0,2021-08-25,14044503,9836643,0,0,0,0,3469750,0,0,0,738110,0,0,0,2021-08-19,,,,,,,,,,,,,,
60,Yukon,0,2021-08-25,66670,2340,0,0,0,0,64310,0,0,0,20,0,0,0,2021-08-19,,,,,,,,,,,,,,
90,Federal allocation,0,2021-08-25,208760,3390,0,0,0,0,204910,0,0,0,460,0,0,0,2021-08-19,,,,,,,,,,,,,,
1,Canada,1,2021-08-26,63720084,42673134,0,0,0,0,18041170,0,0,0,3005780,0,0,0,2021-08-26,24150,17550,,,,,,,,,6600,,,
35,Ontario,1,2021-08-26,26174971,17390421,0,0,0,0,7627250,0,0,0,1157300,0,0,0,2021-08-26,1000,,,,,,,,,,1000,,,
59,British Columbia,1,2021-08-26,7785510,5393550,0,0,0,0,1955720,0,0,0,436240,0,0,0,2021-08-26,4800,,,,,,,,,,4800,,,
48,Alberta,1,2021-08-26,6768435,4540575,0,0,0,0,1911560,0,0,0,316300,0,0,0,2021-08-26,500,,,,,,,,,,500,,,
47,Saskatchewan,1,2021-08-26,2004075,1278585,0,0,0,0,617990,0,0,0,107500,0,0,0,2021-08-26,,,,,,,,,,,,,,
12,Nova Scotia,1,2021-08-26,1661340,1099080,0,0,0,0,502100,0,0,0,60160,0,0,0,2021-08-26,100,,,,,,,,,,100,,,
46,Manitoba,1,2021-08-26,2416680,1521300,0,0,0,0,808920,0,0,0,86460,0,0,0,2021-08-26,200,,,,,,,,,,200,,,
13,New Brunswick,1,2021-08-26,1306015,846255,0,0,0,0,407530,0,0,0,52230,0,0,0,2021-08-26,,,,,,,,,,,,,,
10,Newfoundland and Labrador,1,2021-08-26,856040,543660,0,0,0,0,271280,0,0,0,41100,0,0,0,2021-08-26,5850,5850,,,,,,,,,,,,
11,Prince Edward Island,1,2021-08-26,283325,197445,0,0,0,0,75980,0,0,0,9900,0,0,0,2021-08-26,10530,10530,,,,,,,,,,,,
61,Northwest Territories,1,2021-08-26,82230,9360,0,0,0,0,72870,0,0,0,0,0,0,0,2021-08-26,,,,,,,,,,,,,,
62,Nunavut,1,2021-08-26,60360,9360,0,0,0,0,51000,0,0,0,0,0,0,0,2021-08-26,,,,,,,,,,,,,,
24,Quebec,1,2021-08-26,14044503,9836643,0,0,0,0,3469750,0,0,0,738110,0,0,0,2021-08-26,,,,,,,,,,,,,,
60,Yukon,1,2021-08-26,67840,3510,0,0,0,0,64310,0,0,0,20,0,0,0,2021-08-26,1170,1170,,,,,,,,,,,,
90,Federal allocation,1,2021-08-26,208760,3390,0,0,0,0,204910,0,0,0,460,0,0,0,2021-08-26,,,,,,,,,,,,,,
1,Canada,0,2021-08-27,63720084,42673134,0,0,0,0,18041170,0,0,0,3005780,0,0,0,2021-08-26,,,,,,,,,,,,,,
35,Ontario,0,2021-08-27,26174971,17390421,0,0,0,0,7627250,0,0,0,1157300,0,0,0,2021-08-26,,,,,,,,,,,,,,
59,British Columbia,0,2021-08-27,7785510,5393550,0,0,0,0,1955720,0,0,0,436240,0,0,0,2021-08-26,,,,,,,,,,,,,,
48,Alberta,0,2021-08-27,6768435,4540575,0,0,0,0,1911560,0,0,0,316300,0,0,0,2021-08-26,,,,,,,,,,,,,,
47,Saskatchewan,0,2021-08-27,2004075,1278585,0,0,0,0,617990,0,0,0,107500,0,0,0,2021-08-26,,,,,,,,,,,,,,
12,Nova Scotia,0,2021-08-27,1661340,1099080,0,0,0,0,502100,0,0,0,60160,0,0,0,2021-08-26,,,,,,,,,,,,,,
46,Manitoba,0,2021-08-27,2416680,1521300,0,0,0,0,808920,0,0,0,86460,0,0,0,2021-08-26,,,,,,,,,,,,,,
13,New Brunswick,0,2021-08-27,1306015,846255,0,0,0,0,407530,0,0,0,52230,0,0,0,2021-08-26,,,,,,,,,,,,,,
10,Newfoundland and Labrador,0,2021-08-27,856040,543660,0,0,0,0,271280,0,0,0,41100,0,0,0,2021-08-26,,,,,,,,,,,,,,
11,Prince Edward Island,0,2021-08-27,283325,197445,0,0,0,0,75980,0,0,0,9900,0,0,0,2021-08-26,,,,,,,,,,,,,,
61,Northwest Territories,0,2021-08-27,82230,9360,0,0,0,0,72870,0,0,0,0,0,0,0,2021-08-26,,,,,,,,,,,,,,
62,Nunavut,0,2021-08-27,60360,9360,0,0,0,0,51000,0,0,0,0,0,0,0,2021-08-26,,,,,,,,,,,,,,
24,Quebec,0,2021-08-27,14044503,9836643,0,0,0,0,3469750,0,0,0,738110,0,0,0,2021-08-26,,,,,,,,,,,,,,
60,Yukon,0,2021-08-27,67840,3510,0,0,0,0,64310,0,0,0,20,0,0,0,2021-08-26,,,,,,,,,,,,,,
90,Federal allocation,0,2021-08-27,208760,3390,0,0,0,0,204910,0,0,0,460,0,0,0,2021-08-26,,,,,,,,,,,,,,
1,Canada,0,2021-08-28,63720084,42673134,0,0,0,0,18041170,0,0,0,3005780,0,0,0,2021-08-26,,,,,,,,,,,,,,
35,Ontario,0,2021-08-28,26174971,17390421,0,0,0,0,7627250,0,0,0,1157300,0,0,0,2021-08-26,,,,,,,,,,,,,,
59,British Columbia,0,2021-08-28,7785510,5393550,0,0,0,0,1955720,0,0,0,436240,0,0,0,2021-08-26,,,,,,,,,,,,,,
48,Alberta,0,2021-08-28,6768435,4540575,0,0,0,0,1911560,0,0,0,316300,0,0,0,2021-08-26,,,,,,,,,,,,,,
47,Saskatchewan,0,2021-08-28,2004075,1278585,0,0,0,0,617990,0,0,0,107500,0,0,0,2021-08-26,,,,,,,,,,,,,,
12,Nova Scotia,0,2021-08-28,1661340,1099080,0,0,0,0,502100,0,0,0,60160,0,0,0,2021-08-26,,,,,,,,,,,,,,
46,Manitoba,0,2021-08-28,2416680,1521300,0,0,0,0,808920,0,0,0,86460,0,0,0,2021-08-26,,,,,,,,,,,,,,
13,New Brunswick,0,2021-08-28,1306015,846255,0,0,0,0,407530,0,0,0,52230,0,0,0,2021-08-26,,,,,,,,,,,,,,
10,Newfoundland and Labrador,0,2021-08-28,856040,543660,0,0,0,0,271280,0,0,0,41100,0,0,0,2021-08-26,,,,,,,,,,,,,,
11,Prince Edward Island,0,2021-08-28,283325,197445,0,0,0,0,75980,0,0,0,9900,0,0,0,2021-08-26,,,,,,,,,,,,,,
61,Northwest Territories,0,2021-08-28,82230,9360,0,0,0,0,72870,0,0,0,0,0,0,0,2021-08-26,,,,,,,,,,,,,,
62,Nunavut,0,2021-08-28,60360,9360,0,0,0,0,51000,0,0,0,0,0,0,0,2021-08-26,,,,,,,,,,,,,,
24,Quebec,0,2021-08-28,14044503,9836643,0,0,0,0,3469750,0,0,0,738110,0,0,0,2021-08-26,,,,,,,,,,,,,,
60,Yukon,0,2021-08-28,67840,3510,0,0,0,0,64310,0,0,0,20,0,0,0,2021-08-26,,,,,,,,,,,,,,
90,Federal allocation,0,2021-08-28,208760,3390,0,0,0,0,204910,0,0,0,460,0,0,0,2021-08-26,,,,,,,,,,,,,,
1,Canada,0,2021-08-29,63720084,42673134,0,0,0,0,18041170,0,0,0,3005780,0,0,0,2021-08-26,,,,,,,,,,,,,,
35,Ontario,0,2021-08-29,26174971,17390421,0,0,0,0,7627250,0,0,0,1157300,0,0,0,2021-08-26,,,,,,,,,,,,,,
59,British Columbia,0,2021-08-29,7785510,5393550,0,0,0,0,1955720,0,0,0,436240,0,0,0,2021-08-26,,,,,,,,,,,,,,
48,Alberta,0,2021-08-29,6768435,4540575,0,0,0,0,1911560,0,0,0,316300,0,0,0,2021-08-26,,,,,,,,,,,,,,
47,Saskatchewan,0,2021-08-29,2004075,1278585,0,0,0,0,617990,0,0,0,107500,0,0,0,2021-08-26,,,,,,,,,,,,,,
12,Nova Scotia,0,2021-08-29,1661340,1099080,0,0,0,0,502100,0,0,0,60160,0,0,0,2021-08-26,,,,,,,,,,,,,,
46,Manitoba,0,2021-08-29,2416680,1521300,0,0,0,0,808920,0,0,0,86460,0,0,0,2021-08-26,,,,,,,,,,,,,,
13,New Brunswick,0,2021-08-29,1306015,846255,0,0,0,0,407530,0,0,0,52230,0,0,0,2021-08-26,,,,,,,,,,,,,,
10,Newfoundland and Labrador,0,2021-08-29,856040,543660,0,0,0,0,271280,0,0,0,41100,0,0,0,2021-08-26,,,,,,,,,,,,,,
11,Prince Edward Island,0,2021-08-29,283325,197445,0,0,0,0,75980,0,0,0,9900,0,0,0,2021-08-26,,,,,,,,,,,,,,
61,Northwest Territories,0,2021-08-29,82230,9360,0,0,0,0,72870,0,0,0,0,0,0,0,2021-08-26,,,,,,,,,,,,,,
62,Nunavut,0,2021-08-29,60360,9360,0,0,0,0,51000,0,0,0,0,0,0,0,2021-08-26,,,,,,,,,,,,,,
24,Quebec,0,2021-08-29,14044503,9836643,0,0,0,0,3469750,0,0,0,738110,0,0,0,2021-08-26,,,,,,,,,,,,,,
60,Yukon,0,2021-08-29,67840,3510,0,0,0,0,64310,0,0,0,20,0,0,0,2021-08-26,,,,,,,,,,,,,,
90,Federal allocation,0,2021-08-29,208760,3390,0,0,0,0,204910,0,0,0,460,0,0,0,2021-08-26,,,,,,,,,,,,,,
1,Canada,0,2021-08-30,63720084,42673134,0,0,0,0,18041170,0,0,0,3005780,0,0,0,2021-08-26,,,,,,,,,,,,,,
35,Ontario,0,2021-08-30,26174971,17390421,0,0,0,0,7627250,0,0,0,1157300,0,0,0,2021-08-26,,,,,,,,,,,,,,
59,British Columbia,0,2021-08-30,7785510,5393550,0,0,0,0,1955720,0,0,0,436240,0,0,0,2021-08-26,,,,,,,,,,,,,,
48,Alberta,0,2021-08-30,6768435,4540575,0,0,0,0,1911560,0,0,0,316300,0,0,0,2021-08-26,,,,,,,,,,,,,,
47,Saskatchewan,0,2021-08-30,2004075,1278585,0,0,0,0,617990,0,0,0,107500,0,0,0,2021-08-26,,,,,,,,,,,,,,
12,Nova Scotia,0,2021-08-30,1661340,1099080,0,0,0,0,502100,0,0,0,60160,0,0,0,2021-08-26,,,,,,,,,,,,,,
46,Manitoba,0,2021-08-30,2416680,1521300,0,0,0,0,808920,0,0,0,86460,0,0,0,2021-08-26,,,,,,,,,,,,,,
13,New Brunswick,0,2021-08-30,1306015,846255,0,0,0,0,407530,0,0,0,52230,0,0,0,2021-08-26,,,,,,,,,,,,,,
10,Newfoundland and Labrador,0,2021-08-30,856040,543660,0,0,0,0,271280,0,0,0,41100,0,0,0,2021-08-26,,,,,,,,,,,,,,
11,Prince Edward Island,0,2021-08-30,283325,197445,0,0,0,0,75980,0,0,0,9900,0,0,0,2021-08-26,,,,,,,,,,,,,,
61,Northwest Territories,0,2021-08-30,82230,9360,0,0,0,0,72870,0,0,0,0,0,0,0,2021-08-26,,,,,,,,,,,,,,
62,Nunavut,0,2021-08-30,60360,9360,0,0,0,0,51000,0,0,0,0,0,0,0,2021-08-26,,,,,,,,,,,,,,
24,Quebec,0,2021-08-30,14044503,9836643,0,0,0,0,3469750,0,0,0,738110,0,0,0,2021-08-26,,,,,,,,,,,,,,
60,Yukon,0,2021-08-30,67840,3510,0,0,0,0,64310,0,0,0,20,0,0,0,2021-08-26,,,,,,,,,,,,,,
90,Federal allocation,0,2021-08-30,208760,3390,0,0,0,0,204910,0,0,0,460,0,0,0,2021-08-26,,,,,,,,,,,,,,
1,Canada,0,2021-08-31,63720084,42673134,0,0,0,0,18041170,0,0,0,3005780,0,0,0,2021-08-26,,,,,,,,,,,,,,
